Decision,RelativePath,SizeBytes,Status
remove,"sfx/monster/general/files/25.Angry/Angry_With_Caw_04.wav",505660,deleted
remove,"sfx/monster/general/files/26.Flying_Loop/Flying_Loop.wav",479074,deleted
remove,"sfx/monster/general/files/3.Attack_High_Intensity/Attack_High_Intensity_01.wav",263258,deleted
remove,"sfx/monster/general/files/3.Attack_High_Intensity/Attack_High_Intensity_02.wav",247230,deleted
remove,"sfx/monster/general/files/3.Attack_High_Intensity/Attack_High_Intensity_03.wav",217370,deleted
remove,"sfx/monster/general/files/3.Attack_High_Intensity/Attack_High_Intensity_With_Caw_01.wav",360394,deleted
remove,"sfx/monster/general/files/3.Attack_High_Intensity/Attack_High_Intensity_With_Caw_02.wav",292798,deleted
remove,"sfx/monster/general/files/3.Attack_High_Intensity/Attack_High_Intensity_With_Caw_03.wav",280554,deleted
remove,"sfx/monster/general/files/4.Danger/Danger_01.wav",237004,deleted
remove,"sfx/monster/general/files/4.Danger/Danger_02.wav",221320,deleted
remove,"sfx/monster/general/files/4.Danger/Danger_03.wav",307644,deleted
remove,"sfx/monster/general/files/4.Danger/Danger_04.wav",296536,deleted
remove,"sfx/monster/general/files/4.Danger/Danger_With_Caw_02.wav",257844,deleted
remove,"sfx/monster/general/files/4.Danger/Danger_With_Caw_03.wav",307644,deleted
remove,"sfx/monster/general/files/4.Danger/Danger_With_Caw_04.wav",296536,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_01.wav",135168,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_02.wav",188392,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_03.wav",155364,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_04.wav",183144,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_With_Caw_01.wav",253774,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_With_Caw_02.wav",290524,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_With_Caw_03.wav",255324,deleted
remove,"sfx/monster/general/files/5.Friendship_Call/Friendship_Call_With_Caw_04.wav",395138,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_01.wav",290818,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_02.wav",230456,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_03.wav",194860,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_04.wav",193954,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_With_Caw_01.wav",377114,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_With_Caw_02.wav",356444,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_With_Caw_03.wav",408496,deleted
remove,"sfx/monster/general/files/6.Scream/Scream_With_Caw_04.wav",308614,deleted
remove,"sfx/monster/general/files/7.Step/Step_01.wav",104830,deleted
remove,"sfx/monster/general/files/7.Step/Step_02.wav",96318,deleted
remove,"sfx/monster/general/files/7.Step/Step_03.wav",121454,deleted
remove,"sfx/monster/general/files/7.Step/Step_04.wav",104898,deleted
remove,"sfx/monster/general/files/7.Step/Step_05.wav",89182,deleted
remove,"sfx/monster/general/files/8.Step_With_Materials/Footstep_Gravel.wav",202662,deleted
remove,"sfx/monster/general/files/8.Step_With_Materials/Footstep_Leaves.wav",108066,deleted
remove,"sfx/monster/general/files/8.Step_With_Materials/Footstep_Metal.wav",81990,deleted
remove,"sfx/monster/general/files/8.Step_With_Materials/Footstep_Sand.wav",112446,deleted
remove,"sfx/monster/general/files/8.Step_With_Materials/Footstep_Water.wav",133442,deleted
remove,"sfx/monster/general/files/9.Growl/Growl_01.wav",269658,deleted
remove,"sfx/monster/general/files/9.Growl/Growl_02.wav",282744,deleted
remove,"sfx/monster/general/files/9.Growl/Growl_03.wav",201628,deleted
remove,"sfx/monster/general/files/9.Growl/Growl_04.wav",227218,deleted
remove,"sfx/monster/general/files/9.Growl/Growl_05.wav",327606,deleted
remove,"sfx/monster/general/files/9.Growl/Growl_With_Caw_03.wav",297956,deleted
remove,"sfx/monster/general/files/9.Growl/Growl_With_Caw_04.wav",289030,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Attack/CREADrgn_Dragon_Attack_01.wav",1483406,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Attack/CREADrgn_Dragon_Attack_02.wav",1395446,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Attack/CREADrgn_Dragon_Attack_03.wav",1336004,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Attack/CREADrgn_Dragon_Attack_04.wav",1204736,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Attack/CREADrgn_Dragon_Attack_05.wav",1350974,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Attack/CREADrgn_Dragon_Attack_06.wav",1262060,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Death/CREADrgn_Dragon_Death_01.wav",2044776,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Death/CREADrgn_Dragon_Death_02.wav",2523648,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Death/CREADrgn_Dragon_Death_03.wav",2154168,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Death/CREADrgn_Dragon_Death_04.wav",2866296,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Death/CREADrgn_Dragon_Death_05.wav",2175282,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Footstep/FEETCrea_Dragon_Footstep_01.wav",540606,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Footstep/FEETCrea_Dragon_Footstep_02.wav",540606,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Footstep/FEETCrea_Dragon_Footstep_03.wav",540606,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Footstep/FEETCrea_Dragon_Footstep_04.wav",584064,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Hurt/CREADrgn_Dragon_Hurt_01.wav",1035646,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Hurt/CREADrgn_Dragon_Hurt_02.wav",1013668,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Hurt/CREADrgn_Dragon_Hurt_03.wav",1415044,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Hurt/CREADrgn_Dragon_Hurt_04.wav",1138594,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Hurt/CREADrgn_Dragon_Hurt_05.wav",851938,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Roar/CREADrgn_Dragon_Roar_01.wav",2748112,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Roar/CREADrgn_Dragon_Roar_02.wav",2997286,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Roar/CREADrgn_Dragon_Roar_03.wav",3162514,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Roar/CREADrgn_Dragon_Roar_04.wav",2510710,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Wings/WINGCrea_Dragon_Wings_01.wav",1032080,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Wings/WINGCrea_Dragon_Wings_02.wav",1032080,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Wings/WINGCrea_Dragon_Wings_03.wav",1032080,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Wings/WINGCrea_Dragon_Wings_04.wav",1032080,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Dragon/Dragon_Wings/WINGCrea_Dragon_Wings_Loop.wav",4374272,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Attack/CREAHmn_Goblin_Attack_01.wav",440088,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Attack/CREAHmn_Goblin_Attack_02.wav",452448,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Attack/CREAHmn_Goblin_Attack_03.wav",515784,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Attack/CREAHmn_Goblin_Attack_04.wav",452448,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Attack/CREAHmn_Goblin_Attack_05.wav",455016,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_01.wav",894870,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_02.wav",1515546,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_03.wav",1082418,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_04.wav",1133838,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_05.wav",1324770,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_06.wav",531486,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_07.wav",879024,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Death/CREAHmn_Goblin_Death_08.wav",1030362,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Footstep/FEETCrea_Goblin_Footstep_01.wav",84082,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Footstep/FEETCrea_Goblin_Footstep_02.wav",59140,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Footstep/FEETCrea_Goblin_Footstep_03.wav",69946,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Footstep/FEETCrea_Goblin_Footstep_04.wav",76324,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Footstep/FEETCrea_Goblin_Footstep_05.wav",79720,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Footstep/FEETCrea_Goblin_Footstep_06.wav",65794,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_01.wav",214920,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_02.wav",222888,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_03.wav",222294,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_04.wav",190728,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_05.wav",333606,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_06.wav",268386,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_07.wav",202440,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_08.wav",224622,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_09.wav",297366,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_10.wav",306762,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_11.wav",271716,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Goblin/Goblin_Hurt/CREAHmn_Goblin_Hurt_12.wav",249744,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_01.wav",553938,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_02.wav",645906,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_03.wav",532260,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_04.wav",610110,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_05.wav",651096,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_06.wav",1105838,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_07.wav",433340,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_08.wav",685202,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_09.wav",480926,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_10.wav",533174,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Attack/CREAHmn_Orc_Attack_11.wav",377666,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_01.wav",712622,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_02.wav",741182,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_03.wav",592874,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_04.wav",1352690,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_05.wav",1347260,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_06.wav",1324502,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_07.wav",803342,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_08.wav",748802,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_09.wav",1375898,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Death/CREAHmn_Orc_Death_10.wav",863378,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Footsteps/CREAHmn_Orc_Footstep_01.wav",216724,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Footsteps/CREAHmn_Orc_Footstep_02.wav",231298,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Footsteps/CREAHmn_Orc_Footstep_03.wav",188086,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Footsteps/CREAHmn_Orc_Footstep_04.wav",203914,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Footsteps/CREAHmn_Orc_Footstep_05.wav",298726,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_footstep_With_Armour/CREAHmn_Orc_Footstep_With_Armour_01.wav",239256,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_footstep_With_Armour/CREAHmn_Orc_Footstep_With_Armour_02.wav",265626,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_footstep_With_Armour/CREAHmn_Orc_Footstep_With_Armour_03.wav",237918,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_footstep_With_Armour/CREAHmn_Orc_Footstep_With_Armour_04.wav",235008,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_footstep_With_Armour/CREAHmn_Orc_Footstep_With_Armour_05 .wav",265236,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_01.wav",352838,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_02.wav",405128,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_03.wav",304064,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_04.wav",391856,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_05.wav",275426,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_06.wav",390806,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_07.wav",465410,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_08.wav",365402,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_09.wav",391634,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_10.wav",380156,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_11.wav",411578,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_12.wav",410930,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_13.wav",356186,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Hurt/CREAHmn_Orc_Hurt_14.wav",339878,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_01.wav",1931144,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_02.wav",1504448,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_03.wav",1289672,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_04.wav",1366046,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_05.wav",1731464,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_06.wav",1566098,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_07.wav",1475222,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_08.wav",961118,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Orc/Orc_Scream/CREAHmn_Orc_Scream_09.wav",1116770,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Spider/Spider_Attack/CREAInsc_Spider_Attack_01.wav",351416,deleted
remove,"sfx/monster/general/Khron Studio - Monster Library Vol 3 ASSETS/Spider/Spider_Attack/CREAInsc_Spider_Attack_02.wav",256628,deleted
